year,month,day,dayOfWeek,airline,flightNumber,origin,destination,departureDelay,arrivalDelay,cancelled,diverted
2015,3,29,7,AA,AA7311,IAH,JFK,16.34,30.15,0,0
2015,5,9,6,AS,AS7312,IAH,DEN,36.76,44.89,0,0
2015,12,10,4,B6,B67313,LAS,ORD,59.68,60.38,0,0
2015,3,27,5,NK,NK7314,DFW,MIA,-0.92,-8.88,0,0
2015,2,19,4,DL,DL7315,ATL,ORD,-6.4,-3.4,0,0
2015,2,27,5,WN,WN7316,ATL,JFK,13.61,9.0,0,0
2015,5,13,3,NK,NK7317,PHX,ORD,52.29,62.77,0,0
2015,3,18,3,NK,NK7318,ATL,JFK,-0.24,-12.83,0,0
2015,7,13,1,UA,UA7319,MIA,SFO,14.61,16.74,0,0
2015,8,14,5,F9,F97320,CLT,JFK,78.06,88.83,0,0
2015,3,22,7,B6,B67321,DTW,CLT,2.74,12.52,0,0
2015,5,2,6,F9,F97322,IAH,DEN,36.39,21.59,0,0
2015,3,31,2,F9,F97323,CLT,LAS,4.74,17.3,0,0
2015,2,13,5,WN,WN7324,DFW,MSP,25.67,40.11,0,0
2015,6,1,1,DL,DL7325,PHX,MSP,8.65,23.96,0,0
2015,11,6,5,DL,DL7326,MSP,SFO,-9.06,0.96,0,0
2015,7,9,4,B6,B67327,ATL,SFO,8.23,9.9,0,0
2015,7,19,7,B6,B67328,JFK,SEA,12.74,29.57,0,0
2015,9,27,7,B6,B67329,PHX,DFW,6.4,7.83,0,0
2015,10,10,6,WN,WN7330,LAX,SFO,2.52,14.14,0,0
2015,12,8,2,NK,NK7331,LAS,DEN,12.67,13.28,0,0
2015,1,5,1,B6,B67332,LAS,LAX,47.88,53.18,0,0
2015,10,27,2,WN,WN7333,ATL,DFW,20.52,18.35,0,0
2015,7,31,5,WN,WN7334,ORD,BOS,3.1,-10.03,0,0
2015,9,1,2,F9,F97335,SFO,MIA,13.02,7.41,0,0
2015,4,8,3,AS,AS7336,DTW,MIA,0.0,0.0,1,0
2015,2,22,7,AA,AA7337,JFK,PHX,1.44,3.15,0,0
2015,9,21,1,B6,B67338,LAS,CLT,-0.13,-11.58,0,0
2015,4,25,6,F9,F97339,PHX,DFW,5.31,-4.21,0,0
2015,11,5,4,NK,NK7340,MSP,DTW,1.86,13.5,0,0
2015,6,4,4,NK,NK7341,MIA,SEA,9.01,15.06,0,0
2015,12,22,2,WN,WN7342,SFO,LAX,0.0,0.0,1,0
2015,5,24,7,UA,UA7343,LAS,ATL,62.37,63.41,0,0
2015,5,21,4,NK,NK7344,ORD,PHX,-4.58,6.91,0,0
2015,8,4,2,NK,NK7345,LAS,DFW,10.14,2.88,0,0
2015,4,8,3,DL,DL7346,DFW,BOS,115.33,118.47,0,0
2015,12,13,7,UA,UA7347,ATL,CLT,4.31,6.39,0,0
2015,1,1,4,NK,NK7348,LAX,DTW,8.47,19.27,0,0
2015,7,15,3,B6,B67349,DTW,MIA,45.56,57.12,0,0
2015,7,31,5,AA,AA7350,PHX,DFW,-2.57,-1.38,0,0
2015,10,26,1,F9,F97351,JFK,DEN,7.47,17.48,0,0
2015,7,31,5,UA,UA7352,BOS,DTW,10.51,20.12,0,0
2015,10,16,5,NK,NK7353,LAS,IAH,69.31,70.04,0,0
2015,5,19,2,AS,AS7354,MIA,BOS,5.8,6.74,0,0
2015,11,23,1,UA,UA7355,DFW,ATL,-10.18,-14.78,0,0
2015,6,2,2,B6,B67356,LAS,CLT,11.06,15.69,0,0
2015,2,22,7,AS,AS7357,CLT,IAH,6.94,10.86,0,0
2015,4,14,2,B6,B67358,LAX,DTW,66.27,65.33,0,0
2015,12,12,6,B6,B67359,MSP,CLT,134.37,127.0,0,0
2015,7,9,4,AA,AA7360,CLT,PHX,2.94,6.19,0,0
2015,12,13,7,NK,NK7361,LAS,MIA,13.86,7.35,0,0
2015,5,15,5,B6,B67362,MSP,DEN,23.72,17.19,0,0
2015,12,25,5,NK,NK7363,BOS,DTW,0.0,0.0,1,0
2015,9,28,1,AA,AA7364,BOS,DTW,1.02,7.91,0,0
2015,9,11,5,AA,AA7365,CLT,PHX,8.46,5.74,0,0
2015,2,12,4,AS,AS7366,SEA,DEN,46.02,35.44,0,0
2015,10,31,6,AA,AA7367,CLT,BOS,3.32,0.94,0,0
2015,11,30,1,AA,AA7368,LAS,IAH,-6.89,-1.07,0,0
2015,9,1,2,AA,AA7369,SEA,DTW,23.97,23.66,0,0
2015,1,2,5,F9,F97370,DFW,DEN,-12.65,-5.38,0,0
2015,9,23,3,NK,NK7371,ORD,SEA,0.2,14.4,0,0
2015,7,9,4,AA,AA7372,DEN,MSP,-9.21,-0.46,0,0
2015,9,4,5,AA,AA7373,SEA,MIA,8.55,9.93,0,0
2015,6,11,4,AA,AA7374,SFO,BOS,-0.74,-1.97,0,0
2015,12,25,5,UA,UA7375,LAS,LAX,1.88,-6.17,0,0
2015,5,13,3,WN,WN7376,ATL,JFK,7.98,12.75,0,0
2015,11,9,1,F9,F97377,BOS,MIA,77.44,83.55,0,0
2015,10,27,2,WN,WN7378,JFK,CLT,28.09,20.41,0,0
2015,11,11,3,DL,DL7379,BOS,DTW,11.18,16.43,0,0
2015,11,3,2,AA,AA7380,LAX,JFK,54.46,55.06,0,0
2015,9,5,6,DL,DL7381,MIA,IAH,12.42,6.93,0,0
2015,8,17,1,NK,NK7382,ATL,CLT,11.57,9.26,0,0
2015,7,23,4,NK,NK7383,SEA,PHX,5.57,17.84,0,0
2015,6,29,1,DL,DL7384,LAS,SEA,70.02,64.06,0,1
2015,9,24,4,WN,WN7385,IAH,ATL,18.29,14.24,0,0
2015,10,17,6,NK,NK7386,SEA,IAH,0.38,-6.02,0,0
2015,8,26,3,AA,AA7387,IAH,BOS,-3.7,-4.23,0,0
2015,8,8,6,UA,UA7388,IAH,ORD,7.11,-9.77,0,0
2015,6,26,5,B6,B67389,DTW,DFW,9.43,19.04,0,0
2015,4,5,7,WN,WN7390,DFW,ATL,20.46,26.5,0,0
2015,4,17,5,F9,F97391,LAS,SEA,-9.07,16.05,0,0
2015,6,12,5,DL,DL7392,ORD,DTW,-4.2,-21.99,0,0
2015,9,17,4,WN,WN7393,LAX,SFO,0.44,4.22,0,0
2015,7,6,1,AA,AA7394,BOS,LAS,15.24,22.23,0,0
2015,5,3,7,AS,AS7395,SFO,IAH,24.16,37.31,0,0
2015,8,31,1,NK,NK7396,CLT,LAS,3.08,7.3,0,0
2015,5,23,6,F9,F97397,DTW,MSP,3.75,18.13,0,0
2015,8,31,1,F9,F97398,SFO,CLT,12.88,36.65,0,0
2015,10,8,4,WN,WN7399,BOS,IAH,0.78,0.68,0,0
2015,11,22,7,DL,DL7400,MSP,BOS,83.76,87.54,0,0
2015,10,14,3,NK,NK7401,DFW,LAX,8.64,16.02,0,0
2015,5,24,7,F9,F97402,DFW,LAS,-7.18,0.65,0,0
2015,3,6,5,UA,UA7403,IAH,JFK,0.03,-2.05,0,0
2015,6,3,3,AA,AA7404,ORD,SEA,13.47,14.09,0,0
2015,2,23,1,NK,NK7405,DTW,ORD,1.59,11.46,0,0
2015,2,2,1,NK,NK7406,SFO,DTW,8.44,11.97,0,0
2015,1,14,3,UA,UA7407,CLT,BOS,28.57,39.33,0,0
2015,8,26,3,F9,F97408,MSP,CLT,2.46,-9.75,0,0
2015,2,18,3,AA,AA7409,MIA,ATL,9.53,36.1,0,0
2015,1,26,1,DL,DL7410,SEA,MIA,0.0,0.0,1,0
2015,4,3,5,B6,B67411,MIA,LAX,-1.82,1.59,0,0
2015,9,24,4,WN,WN7412,DTW,IAH,8.05,8.1,0,0
2015,6,20,6,NK,NK7413,JFK,SFO,4.43,-8.23,0,0
2015,12,7,1,UA,UA7414,JFK,BOS,21.25,25.07,0,0
2015,6,27,6,UA,UA7415,IAH,JFK,0.03,0.4,0,0
2015,9,30,3,AS,AS7416,MSP,LAS,0.33,-5.89,0,0
2015,3,4,3,AS,AS7417,LAX,DFW,24.92,36.3,0,0
2015,12,7,1,AS,AS7418,DEN,LAS,-6.57,-6.89,0,0
2015,7,25,6,F9,F97419,DEN,SFO,23.0,28.79,0,0
2015,11,1,7,B6,B67420,CLT,SFO,30.53,32.3,0,0
2015,1,20,2,WN,WN7421,MIA,BOS,-15.38,-19.71,0,0
2015,1,25,7,DL,DL7422,JFK,CLT,14.08,20.37,0,0
2015,7,18,6,DL,DL7423,IAH,SEA,4.08,9.72,0,0
2015,4,6,1,B6,B67424,BOS,CLT,-7.04,-2.57,0,0
2015,7,16,4,B6,B67425,BOS,SEA,41.24,46.88,0,0
2015,6,10,3,NK,NK7426,DTW,BOS,57.17,57.15,0,0
2015,8,23,7,NK,NK7427,JFK,IAH,10.89,25.17,0,0
2015,7,6,1,AA,AA7428,DEN,ORD,-4.64,-13.82,0,0
2015,10,19,1,WN,WN7429,BOS,SFO,12.83,25.8,0,0
2015,11,25,3,DL,DL7430,BOS,IAH,5.34,1.5,0,0
2015,12,2,3,UA,UA7431,DTW,DEN,2.61,14.1,0,0
2015,4,27,1,F9,F97432,DFW,LAX,4.47,11.46,0,0
2015,11,2,1,NK,NK7433,DFW,PHX,24.8,23.02,0,0
2015,4,1,3,AA,AA7434,ORD,JFK,10.2,9.08,0,0
2015,5,29,5,DL,DL7435,CLT,LAX,75.71,92.92,0,0
2015,10,13,2,UA,UA7436,SEA,JFK,14.96,30.68,0,0
2015,8,15,6,B6,B67437,DTW,DFW,1.96,16.33,0,0
2015,12,26,6,UA,UA7438,PHX,ATL,6.45,15.71,0,0
2015,10,28,3,B6,B67439,DFW,IAH,24.99,16.63,0,0
2015,2,22,7,UA,UA7440,DEN,SEA,74.05,66.87,0,0
2015,6,18,4,WN,WN7441,JFK,SEA,10.47,21.66,0,0
2015,5,3,7,AS,AS7442,ATL,SEA,10.3,-0.25,0,0
2015,1,4,7,F9,F97443,ORD,DFW,2.4,4.11,0,0
2015,11,30,1,NK,NK7444,SEA,ORD,-2.31,13.51,0,0
2015,8,17,1,NK,NK7445,LAS,IAH,10.03,23.67,0,0
2015,10,6,2,F9,F97446,IAH,ORD,36.06,38.4,0,0
2015,4,23,4,UA,UA7447,CLT,ORD,37.11,38.72,0,0
2015,1,8,4,DL,DL7448,LAX,DTW,0.0,0.0,1,0
2015,5,30,6,UA,UA7449,IAH,BOS,5.93,9.52,0,0
2015,12,13,7,F9,F97450,BOS,ORD,24.18,22.65,0,0
2015,6,16,2,UA,UA7451,DEN,PHX,12.18,4.57,0,0
2015,8,31,1,DL,DL7452,LAS,JFK,5.43,-7.75,0,0
2015,8,26,3,AA,AA7453,MSP,SFO,33.3,37.68,0,0
2015,4,2,4,B6,B67454,IAH,PHX,-3.42,-6.41,0,0
2015,4,22,3,B6,B67455,MIA,SFO,24.78,29.92,0,0
2015,1,10,6,F9,F97456,BOS,CLT,53.65,65.44,0,0
2015,1,4,7,NK,NK7457,PHX,SEA,0.0,0.0,1,0
2015,9,6,7,AA,AA7458,SFO,CLT,-6.99,-1.08,0,0
2015,3,19,4,AA,AA7459,MIA,DFW,-0.27,3.04,0,0
2015,9,11,5,NK,NK7460,SEA,MIA,1.53,-3.29,0,0
2015,7,6,1,WN,WN7461,DFW,IAH,-6.52,-7.78,0,0
2015,12,6,7,UA,UA7462,MIA,CLT,17.84,32.69,0,0
2015,3,22,7,DL,DL7463,CLT,DTW,4.3,7.26,0,0
2015,10,27,2,DL,DL7464,MIA,LAX,-12.6,-5.82,0,0
2015,5,1,5,AS,AS7465,MIA,DFW,46.32,51.32,0,0
2015,10,1,4,AS,AS7466,JFK,SFO,0.0,0.0,1,0
2015,10,19,1,B6,B67467,PHX,SFO,66.22,70.95,0,0
2015,4,4,6,AS,AS7468,ORD,BOS,26.91,28.59,0,0
2015,3,7,6,DL,DL7469,DFW,DTW,16.41,15.48,0,0
2015,8,31,1,WN,WN7470,MSP,LAX,10.75,6.64,0,0
2015,3,6,5,F9,F97471,LAS,BOS,7.48,6.12,0,0
2015,4,14,2,NK,NK7472,ORD,SEA,12.0,7.36,0,0
2015,4,29,3,UA,UA7473,ORD,IAH,9.29,19.49,0,0
2015,4,16,4,AS,AS7474,MSP,CLT,56.24,48.24,0,0
2015,9,3,4,B6,B67475,LAX,ATL,18.3,10.6,0,0
2015,2,11,3,UA,UA7476,PHX,MSP,5.17,-4.17,0,0
2015,6,13,6,UA,UA7477,SFO,LAS,-2.59,2.87,0,0
2015,9,16,3,NK,NK7478,MSP,CLT,11.85,15.76,0,0
2015,12,17,4,AS,AS7479,IAH,DEN,7.68,11.52,0,0
2015,5,15,5,B6,B67480,SFO,CLT,0.0,0.0,1,0
2015,7,2,4,AA,AA7481,BOS,ATL,-3.16,6.38,0,0
2015,3,10,2,B6,B67482,MIA,LAX,-6.7,5.38,0,0
2015,11,9,1,UA,UA7483,SEA,BOS,-7.39,0.23,0,0
2015,6,7,7,DL,DL7484,MIA,DEN,21.67,17.55,0,0
2015,1,7,3,DL,DL7485,LAS,ATL,11.1,17.13,0,0
2015,7,6,1,UA,UA7486,JFK,MIA,70.56,80.38,0,0
2015,11,1,7,UA,UA7487,ORD,JFK,9.01,13.18,0,0
2015,5,12,2,DL,DL7488,MIA,DTW,1.19,-6.09,0,0
2015,12,10,4,AA,AA7489,JFK,SFO,6.35,10.31,0,0
2015,3,14,6,F9,F97490,DEN,CLT,3.68,7.04,0,0
2015,6,27,6,DL,DL7491,IAH,LAS,20.93,20.09,0,0
2015,2,18,3,WN,WN7492,SFO,JFK,-6.51,-9.34,0,0
2015,1,23,5,B6,B67493,LAX,IAH,3.46,4.47,0,0
2015,9,12,6,NK,NK7494,JFK,ORD,31.32,31.01,0,0
2015,1,7,3,AA,AA7495,CLT,MSP,2.72,11.5,0,0
2015,8,31,1,AS,AS7496,LAX,BOS,16.18,6.32,0,0
2015,4,9,4,NK,NK7497,CLT,DEN,9.29,2.03,0,0
2015,3,16,1,UA,UA7498,JFK,SEA,16.01,12.9,0,0
2015,3,13,5,UA,UA7499,ORD,ATL,20.32,13.1,0,0
2015,4,24,5,UA,UA7500,LAX,MIA,6.29,9.0,0,0
2015,12,24,4,AA,AA7501,SEA,LAS,19.16,26.49,0,0
2015,6,4,4,DL,DL7502,MSP,MIA,2.76,12.42,0,0
2015,6,9,2,WN,WN7503,ORD,SFO,7.14,9.14,0,0
2015,6,22,1,DL,DL7504,DEN,ORD,26.79,31.72,0,0
2015,9,23,3,WN,WN7505,DEN,DTW,14.53,14.75,0,0
2015,6,5,5,NK,NK7506,MIA,SFO,99.75,109.13,0,0
2015,9,20,7,DL,DL7507,DEN,MSP,38.21,31.93,0,0
2015,6,25,4,UA,UA7508,LAX,DFW,154.99,157.72,0,0
2015,10,13,2,DL,DL7509,DTW,MSP,18.53,2.85,0,0
2015,10,10,6,UA,UA7510,ORD,ATL,40.0,37.48,0,0
2015,4,8,3,NK,NK7511,DTW,BOS,43.09,39.29,0,0
2015,1,23,5,F9,F97512,DEN,DTW,36.07,24.93,0,0
2015,6,6,6,B6,B67513,JFK,LAS,4.85,11.42,0,0
2015,4,10,5,UA,UA7514,BOS,IAH,23.15,23.75,0,0
2015,8,3,1,B6,B67515,SFO,MSP,7.93,13.19,0,0
2015,7,19,7,WN,WN7516,MIA,ORD,16.34,2.48,0,0
2015,8,30,7,UA,UA7517,DTW,ATL,45.25,43.57,0,0
2015,8,7,5,B6,B67518,JFK,DFW,63.51,63.44,0,0
2015,6,30,2,UA,UA7519,BOS,MSP,2.13,4.98,0,0
2015,3,7,6,DL,DL7520,MSP,DTW,23.39,28.59,0,0
2015,11,19,4,NK,NK7521,DFW,SEA,28.92,41.57,0,0
2015,4,5,7,WN,WN7522,CLT,SEA,1.42,4.1,0,0
2015,4,29,3,B6,B67523,PHX,MSP,0.0,0.0,1,0
2015,9,19,6,NK,NK7524,SFO,LAX,-12.07,7.78,0,0
2015,11,15,7,DL,DL7525,MIA,IAH,-2.49,4.24,0,0
2015,6,4,4,WN,WN7526,IAH,LAS,22.11,20.11,0,0
2015,4,15,3,DL,DL7527,IAH,CLT,23.38,33.76,0,0
2015,2,16,1,AA,AA7528,SEA,DFW,11.96,27.13,0,0
2015,7,13,1,B6,B67529,ATL,LAS,15.45,25.37,0,0
2015,9,11,5,DL,DL7530,PHX,DFW,6.72,1.99,0,0
2015,2,27,5,WN,WN7531,JFK,BOS,96.45,109.92,0,0
2015,11,14,6,UA,UA7532,SEA,MSP,8.59,11.99,0,0
2015,4,15,3,B6,B67533,DTW,CLT,51.81,47.37,0,0
2015,6,4,4,DL,DL7534,BOS,LAX,12.13,21.66,0,0
2015,2,7,6,AS,AS7535,MIA,PHX,9.47,23.17,0,0
2015,5,17,7,NK,NK7536,BOS,IAH,7.3,16.13,0,0
2015,5,26,2,B6,B67537,PHX,CLT,9.83,11.1,0,0
2015,3,12,4,AS,AS7538,LAX,ORD,7.88,25.17,0,0
2015,3,21,6,UA,UA7539,JFK,BOS,0.0,0.0,1,0
2015,5,19,2,B6,B67540,DEN,MSP,-0.08,15.39,0,0
2015,11,18,3,AA,AA7541,DFW,ATL,-5.46,-5.47,0,0
2015,5,17,7,AA,AA7542,DTW,ORD,9.05,-5.17,0,0
2015,12,30,3,NK,NK7543,BOS,ORD,14.36,2.46,0,0
2015,5,29,5,UA,UA7544,PHX,DFW,8.71,19.87,0,0
2015,8,12,3,WN,WN7545,DTW,IAH,1.41,17.72,0,0
2015,9,10,4,AA,AA7546,ORD,SFO,122.58,122.44,0,0
2015,7,10,5,WN,WN7547,ATL,IAH,-6.07,9.04,0,0
2015,5,24,7,AS,AS7548,IAH,ATL,14.81,20.32,0,0
2015,12,13,7,UA,UA7549,DEN,ATL,22.55,14.71,0,0
2015,7,22,3,NK,NK7550,SFO,MIA,23.67,23.4,0,0
2015,12,28,1,UA,UA7551,DFW,CLT,0.25,-2.84,0,0
2015,10,11,7,AA,AA7552,ATL,DTW,16.59,14.61,0,0
2015,8,8,6,AS,AS7553,LAX,ORD,0.0,0.0,1,0
2015,1,8,4,AS,AS7554,DTW,LAS,11.55,0.11,0,0
2015,7,7,2,AA,AA7555,MIA,CLT,28.95,29.33,0,0
2015,4,28,2,NK,NK7556,ATL,LAX,0.0,0.0,1,0
2015,1,30,5,AS,AS7557,LAX,JFK,28.86,30.91,0,0
2015,3,28,6,NK,NK7558,DFW,SFO,9.14,20.62,0,0
2015,11,4,3,DL,DL7559,MSP,MIA,9.96,28.0,0,0
2015,10,25,7,WN,WN7560,PHX,BOS,16.24,31.06,0,0
2015,5,1,5,AS,AS7561,MIA,MSP,8.39,14.89,0,0
2015,11,8,7,B6,B67562,LAS,ORD,3.64,9.8,0,0
2015,7,16,4,UA,UA7563,JFK,LAX,6.34,21.9,0,0
2015,7,22,3,F9,F97564,IAH,DFW,63.39,64.06,0,0
2015,7,1,3,AA,AA7565,JFK,ORD,13.71,21.1,0,0
2015,10,2,5,DL,DL7566,LAS,SFO,44.64,33.08,0,0
2015,12,18,5,AA,AA7567,DEN,LAX,7.82,16.66,0,0
2015,1,20,2,F9,F97568,PHX,DFW,-13.61,2.1,0,0
2015,3,20,5,UA,UA7569,BOS,PHX,-1.18,14.74,0,0
2015,6,15,1,WN,WN7570,PHX,LAS,-2.37,13.95,0,0
2015,1,18,7,UA,UA7571,ATL,MIA,13.48,22.35,0,0
2015,9,4,5,F9,F97572,LAS,DFW,-0.53,3.44,0,0
2015,3,19,4,F9,F97573,ORD,MIA,9.12,22.12,0,0
2015,11,18,3,AA,AA7574,LAX,SFO,89.62,95.34,0,0
2015,6,18,4,AA,AA7575,LAX,PHX,14.8,24.67,0,0
2015,2,5,4,AA,AA7576,IAH,LAS,4.98,6.14,0,0
2015,7,28,2,UA,UA7577,SEA,PHX,21.69,23.5,0,0
2015,10,15,4,B6,B67578,BOS,IAH,14.89,9.94,0,0
2015,4,12,7,WN,WN7579,SFO,DFW,49.72,41.03,0,0
2015,9,21,1,UA,UA7580,DFW,MIA,7.97,-0.13,0,0
2015,6,18,4,DL,DL7581,JFK,LAX,32.51,31.72,0,0
2015,2,20,5,AS,AS7582,ORD,CLT,25.71,32.22,0,0
2015,7,17,5,UA,UA7583,MIA,JFK,7.25,3.11,0,0
2015,11,27,5,NK,NK7584,CLT,LAX,-1.03,7.2,0,0
2015,12,21,1,F9,F97585,MIA,ORD,21.45,26.69,0,0
2015,5,27,3,B6,B67586,ORD,DFW,114.35,116.55,0,0
2015,11,23,1,AS,AS7587,DFW,MIA,4.08,10.7,0,0
2015,8,10,1,B6,B67588,IAH,ORD,11.92,17.71,0,0
2015,12,24,4,DL,DL7589,DEN,ATL,7.14,-7.16,0,0
2015,3,11,3,F9,F97590,MSP,IAH,32.39,29.34,0,0
2015,6,8,1,DL,DL7591,PHX,SFO,14.05,23.0,0,0
2015,11,21,6,WN,WN7592,LAX,MSP,35.53,43.7,0,0
2015,12,13,7,AA,AA7593,LAS,MSP,37.13,40.81,0,0
2015,5,5,2,F9,F97594,JFK,DTW,9.54,9.99,0,0
2015,12,9,3,UA,UA7595,PHX,SEA,-9.49,1.22,0,0
2015,7,17,5,UA,UA7596,DTW,CLT,48.02,50.68,0,0
2015,2,28,6,AS,AS7597,LAS,LAX,6.35,0.26,0,0
2015,8,22,6,AA,AA7598,BOS,DTW,12.16,3.57,0,0
2015,12,29,2,UA,UA7599,DTW,MIA,10.48,22.06,0,0
2015,4,22,3,NK,NK7600,SFO,CLT,4.66,9.63,0,0
2015,12,19,6,AS,AS7601,IAH,CLT,13.18,23.95,0,0
2015,1,13,2,B6,B67602,LAS,PHX,0.45,7.44,0,0
2015,5,1,5,F9,F97603,BOS,ORD,-2.22,18.51,0,0
2015,4,11,6,NK,NK7604,SFO,MIA,21.09,31.77,0,0
2015,5,24,7,AS,AS7605,BOS,ATL,7.94,7.17,0,0
2015,4,5,7,WN,WN7606,SEA,SFO,-10.42,8.82,0,0
2015,3,25,3,NK,NK7607,MSP,ORD,3.5,22.01,0,0
2015,7,11,6,NK,NK7608,LAS,ATL,-5.36,-0.43,0,0
2015,1,23,5,AS,AS7609,MSP,DFW,20.02,8.53,0,0
2015,4,25,6,DL,DL7610,JFK,LAX,2.38,6.7,0,0
2015,11,15,7,UA,UA7611,ORD,DTW,12.93,16.05,0,0
2015,4,26,7,NK,NK7612,SEA,DFW,8.63,23.53,0,0
2015,1,25,7,AA,AA7613,JFK,SFO,8.39,14.17,0,0
2015,10,10,6,DL,DL7614,SFO,DFW,17.21,26.14,0,0
2015,11,6,5,B6,B67615,IAH,BOS,-8.56,-5.55,0,0
2015,7,19,7,NK,NK7616,IAH,MSP,16.94,32.13,0,0
2015,1,15,4,B6,B67617,BOS,LAX,11.74,8.84,0,0
2015,10,20,2,WN,WN7618,BOS,LAS,-3.36,-12.19,0,0
2015,12,13,7,B6,B67619,SFO,DEN,13.8,16.99,0,0
2015,11,29,7,F9,F97620,JFK,PHX,-2.43,12.15,0,0
2015,7,28,2,NK,NK7621,ORD,LAS,12.7,10.05,0,0
2015,5,26,2,B6,B67622,MIA,ORD,2.67,8.15,0,0
2015,10,25,7,DL,DL7623,DEN,LAX,38.84,52.3,0,0
2015,12,6,7,F9,F97624,JFK,SFO,3.15,12.07,0,0
2015,1,9,5,WN,WN7625,DFW,CLT,9.09,5.32,0,0
2015,9,9,3,B6,B67626,BOS,DTW,30.3,35.65,0,0
2015,7,16,4,UA,UA7627,BOS,SFO,0.0,0.0,1,0
2015,10,24,6,AS,AS7628,IAH,MIA,12.06,9.32,0,0
2015,5,1,5,AA,AA7629,DFW,CLT,27.07,14.49,0,0
2015,8,15,6,WN,WN7630,LAX,MIA,72.88,70.72,0,0
2015,3,18,3,AS,AS7631,DFW,MIA,27.56,18.38,0,0
2015,12,7,1,F9,F97632,DTW,LAS,10.58,17.21,0,0
2015,8,8,6,NK,NK7633,DFW,MIA,-7.11,-2.35,0,0
2015,3,29,7,DL,DL7634,MSP,IAH,23.43,25.31,0,0
2015,6,19,5,DL,DL7635,JFK,CLT,82.92,95.73,0,0
2015,8,3,1,B6,B67636,SEA,LAX,18.18,20.39,0,0
2015,7,22,3,AS,AS7637,DEN,PHX,-1.29,1.66,0,0
2015,12,7,1,DL,DL7638,SEA,DEN,7.19,0.89,0,0
2015,3,3,2,DL,DL7639,SEA,SFO,-9.69,-13.93,0,0
2015,2,6,5,F9,F97640,DFW,MIA,0.22,9.92,0,0
2015,12,22,2,NK,NK7641,IAH,MSP,13.86,2.56,0,0
2015,9,29,2,NK,NK7642,SEA,PHX,3.37,14.06,0,0
2015,9,6,7,F9,F97643,IAH,SFO,9.89,17.26,0,0
2015,3,9,1,UA,UA7644,CLT,MSP,26.28,13.42,0,0
2015,3,21,6,UA,UA7645,LAS,MIA,19.52,26.69,0,0
2015,3,3,2,UA,UA7646,DEN,LAS,11.83,24.57,0,0
2015,3,28,6,DL,DL7647,DFW,IAH,6.13,23.66,0,0
2015,5,22,5,AA,AA7648,DEN,JFK,-4.37,-11.3,0,0
2015,12,28,1,WN,WN7649,DFW,IAH,6.59,19.13,0,0
2015,11,7,6,AS,AS7650,DFW,DEN,32.1,41.75,0,0
2015,4,13,1,DL,DL7651,SFO,JFK,9.99,2.75,0,0
2015,5,25,1,DL,DL7652,DTW,DFW,39.06,57.12,0,0
2015,8,14,5,UA,UA7653,DTW,ATL,-2.37,0.08,0,0
2015,1,4,7,AA,AA7654,PHX,MSP,91.09,90.67,0,0
2015,3,18,3,B6,B67655,BOS,JFK,45.09,56.59,0,0
2015,2,7,6,AA,AA7656,LAX,DTW,31.08,33.22,0,0
2015,10,9,5,B6,B67657,LAX,DEN,-14.7,-7.22,0,0
2015,4,25,6,UA,UA7658,LAX,DFW,5.29,2.37,0,0
2015,12,5,6,F9,F97659,CLT,PHX,5.46,11.34,0,0
2015,3,15,7,AA,AA7660,DFW,IAH,3.13,-8.58,0,0
2015,7,28,2,B6,B67661,DEN,CLT,23.31,35.07,0,0
2015,3,19,4,F9,F97662,DFW,ORD,38.88,43.58,0,0
2015,9,24,4,F9,F97663,LAX,ATL,15.35,17.02,0,0
2015,8,5,3,AS,AS7664,DFW,LAS,10.42,24.81,0,0
2015,6,19,5,F9,F97665,DFW,PHX,25.53,17.63,0,0
2015,3,24,2,DL,DL7666,LAX,MIA,23.02,10.22,0,0
2015,6,8,1,WN,WN7667,ATL,PHX,17.25,19.24,0,0
2015,1,18,7,F9,F97668,MSP,LAX,5.28,11.29,0,0
2015,3,31,2,DL,DL7669,SFO,ATL,39.82,55.47,0,0
2015,8,5,3,B6,B67670,BOS,MIA,4.82,13.91,0,0
2015,7,9,4,WN,WN7671,JFK,BOS,7.44,26.45,0,0
2015,11,13,5,F9,F97672,LAX,BOS,16.51,31.17,0,0
2015,2,28,6,F9,F97673,PHX,DTW,25.47,32.34,0,0
2015,3,13,5,AA,AA7674,LAX,ATL,16.94,18.2,0,0
2015,11,29,7,NK,NK7675,MIA,DEN,19.7,26.33,0,0
2015,5,2,6,B6,B67676,SFO,LAS,-8.14,-9.37,0,0
2015,3,3,2,AA,AA7677,DEN,CLT,7.23,3.08,0,0
2015,7,28,2,WN,WN7678,SFO,JFK,15.14,18.07,0,0
2015,10,9,5,B6,B67679,ATL,JFK,3.74,11.48,0,0
2015,1,3,6,NK,NK7680,MSP,DFW,-5.56,-21.43,0,0
2015,7,30,4,NK,NK7681,IAH,ORD,122.47,131.27,0,0
2015,12,18,5,NK,NK7682,BOS,ATL,10.5,10.22,0,0
2015,5,7,4,NK,NK7683,MIA,SEA,-0.58,-0.14,0,0
2015,12,18,5,UA,UA7684,ATL,BOS,4.67,6.4,0,0
2015,5,31,7,B6,B67685,JFK,SEA,8.48,21.05,0,0
2015,4,19,7,F9,F97686,SFO,ORD,20.21,19.67,0,0
